artist_name,artist_uri,album_name,album_uri,track_name,track_id,popularity,total_tracks,release_date,release_date_precision
Greg Sletteland,spotify:artist:1UiwiBUiZQ4JkuSNnlSOmB,Sexy House Party (EDM DJ Mix) [2020 Electronic Dance Music Festival Hits Crossfit Workout Year Mix],spotify:album:5YBSAUQicDO7d8P9dgadHo,Tell Me You Want Me DJ (Ktown Electronic Dance Music Festival DJ Hits Remix),5X7nP2lTCFyTHHoxAQJX1w,23,29,2020-03-03,day
Greg Sletteland,spotify:artist:1UiwiBUiZQ4JkuSNnlSOmB,Sexy Chill Electronic Music & Deep House Hits DJ: 2020 Nye Dance Party Workout Year Mix from Miami to Ibiza to Amsterdam,spotify:album:1oKUlp6XrCacIF12nOMI0R,The DJ Played My Favorite Song (Deep House Dance Party Remix),01JYQhAS2nLXSdwVlB3nM7,24,46,2020-01-01,day
Greg Sletteland,spotify:artist:1UiwiBUiZQ4JkuSNnlSOmB,Sexy Chill Electronic Music & Deep House Hits DJ: 2020 Nye Dance Party Workout Year Mix from Miami to Ibiza to Amsterdam,spotify:album:1oKUlp6XrCacIF12nOMI0R,Feel Love in the Music (Chill Electronic Music Remix),4iVUdetI0cQ4cOmuvGEyuA,24,46,2020-01-01,day
Greg Sletteland,spotify:artist:1UiwiBUiZQ4JkuSNnlSOmB,Sexy Chill Electronic Music & Deep House Hits DJ: 2020 Nye Dance Party Workout Year Mix from Miami to Ibiza to Amsterdam,spotify:album:1oKUlp6XrCacIF12nOMI0R,Let's Play (Deep House Dance Party Remix),4y3SXCuVXO8fj0BTSUzvy6,24,46,2020-01-01,day
Greg Sletteland,spotify:artist:1UiwiBUiZQ4JkuSNnlSOmB,Sexy Chill Electronic Music & Deep House Hits DJ: 2020 Nye Dance Party Workout Year Mix from Miami to Ibiza to Amsterdam,spotify:album:1oKUlp6XrCacIF12nOMI0R,I Just Want You Baby (Chill Electronic Music Remix),7CRAq7uALKmK3CDSMzpP39,24,46,2020-01-01,day
Workout Music ,spotify:artist:5njMahLKD1tLJ5bejvqseV,100 New Year 2020! Fitness & Workout Collection,spotify:album:59kxWJDPhfg2yJUbOKabOb,Lose You to Love Me (Remix),2Yrf2hhL6MDWNFCExPilWb,19,100,2019-12-26,day
Workout Music ,spotify:artist:5njMahLKD1tLJ5bejvqseV,100 New Year 2020! Fitness & Workout Collection,spotify:album:59kxWJDPhfg2yJUbOKabOb,Someone You Loved (Remix),55JJZNqdGAzE4ubHycnZG2,21,100,2019-12-26,day
Avicii,spotify:artist:1vCWHaC5f2uS3yhpwWbIA6,New Years Eve 2020: Dance Party,spotify:album:4a0RL1YPNA0EHa32a5493H,Waiting For Love,1FVuJvz9weXP7ubiW8lDlO,20,21,2019-12-27,day
Alessia Cara,spotify:artist:2wUjUUtkb5lvLKcGKsKqsR,New Years Eve 2020: Pop Party,spotify:album:7dyZQWMR1h9s1TLxM4olg8,Here,2Z8cKAqBgCKzZZOV6TzyH7,20,20,2019-12-27,day
DMX,spotify:artist:1HwM5zlC5qNWhJtM00yXzG,New Year's Eve 2020,spotify:album:5RDTtDeKYjRgTKSCOgNGtb,Party Up,41XLsXAszutHy6ccgWO7BF,20,25,2019-12-20,day
Countdown Singers,spotify:artist:6RhsmFAR4zGvbXwABZZIRp,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Can't Stop the Feeling!,7fvMnEvmWCpNI7CkEgftMQ,4,30,2019-12-22,day
Sassydee,spotify:artist:2Voym2yJawg9ChaAiybFJv,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Roar,1k6u1Giyf3HtJs5BQCoU9j,3,30,2019-12-22,day
TobyMac,spotify:artist:5VX8hxrcfJWwaTLiqGUHG3,Christian Music 2020,spotify:album:7i58toAI9y2adGP64UJ2Xc,21 Years,4dxTzRlAhUt8Fxvt0lKfyo,18,49,2020-02-14,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"Love Will Keep Us Alive - Live at Shepherd's Bush Empire, London, 2000",3KZKjiWEbAkQBxmnIu4fjr,16,16,2020-01-31,day
Corona Virus,spotify:artist:3R5E46XMBFpNpSCDsLxypr,Chinese Symphonic Virus: Pop Songs for New Year Celebration 2020,spotify:album:1QVTxcYeCvZgyicqffqOMo,Disco Dessert,0VxkQJF1uNa4fYkTllstF9,21,7,2020-02-12,day
Sassydee,spotify:artist:2Voym2yJawg9ChaAiybFJv,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,All About That Bass,2Dv7gf8WgtplbbOtIoi0bB,3,30,2019-12-22,day
Stereo Avenue,spotify:artist:0AnlIkbodWv2IM1HDSW4Fb,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,High Hopes,1BHYBjRe21jgdccGoRfQVl,4,30,2019-12-22,day
CDM Project,spotify:artist:2Lfacnt7JaOueXRyim7q08,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,I Gotta Feelin',1dFTpck5AF0CZ1ZZQ1k25w,3,30,2019-12-22,day
Alegra,spotify:artist:26l6IOmk3uxgeKLcm2WZTG,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Try Everything,1iEId3qQjh12uPLnDMxqSZ,9,30,2019-12-22,day
Tough Rhymes,spotify:artist:7wlxMwCZOISgpltVWmgqhc,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Old Town Road - Remix,6ATfkWVHlXAODSOY0eG2VR,5,30,2019-12-22,day
Workout Music ,spotify:artist:5njMahLKD1tLJ5bejvqseV,100 New Year 2020! Fitness & Workout Collection,spotify:album:59kxWJDPhfg2yJUbOKabOb,Take What You Want (Remix),2tIxEugB47GXKOmiY7caCM,18,100,2019-12-26,day
Workout Music ,spotify:artist:5njMahLKD1tLJ5bejvqseV,100 New Year 2020! Fitness & Workout Collection,spotify:album:59kxWJDPhfg2yJUbOKabOb,Hold Me While You Wait (Remix),6VeoCBZuy4F6qVIn51Pv6x,15,100,2019-12-26,day
Tom Kay,spotify:artist:3CeLpLzhbV9XFvhyhi2zAQ,Shows It's Teeth in the Shade (2010 - 2020),spotify:album:5gusrI1NnL6ohC61EY8ZPO,New Year's Eve - Live,77Z3EhYQYQT2JWuJYnuo3s,0,18,2020-03-20,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 1 (2000 - 2020)",spotify:album:5mEYXiva2AGbbaSi7Dj9qM,"The Living Years - Live at Symphony Hall, Birmingham, 2017",4bVkGwqMdPkjn6HLn3GEPr,16,13,2020-01-17,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"Dig Deep - Live Acoustic Trio, 2018",6t20ttXdhxnDws5xYkeolJ,13,16,2020-01-31,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"If I Were You - Live at Liverpool Philharmonic Hall, 2004",0c6Og6P7EGbiZ8TVqG5nOq,13,16,2020-01-31,day
Stereo Avenue,spotify:artist:0AnlIkbodWv2IM1HDSW4Fb,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,What Makes You Beautiful,15bzzewClOXbN5Q2lzpi74,3,30,2019-12-22,day
Hot Contender,spotify:artist:69XKrvj3uOzKgQ5I0FEVRW,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Happy,3Kf5LAX26XQSfPZoSmLUrV,3,30,2019-12-22,day
Maroon 5,spotify:artist:04gDigrS5kc9YWfZHwBETP,New Year's Eve 2020,spotify:album:5RDTtDeKYjRgTKSCOgNGtb,Wait,4egTUh77H4Zim2gwMPSKt7,25,25,2019-12-20,day
N.E.R.D,spotify:artist:5wPoxI5si3eJsYYwyXV4Wi,New Year's Eve 2020,spotify:album:5RDTtDeKYjRgTKSCOgNGtb,She Wants To Move - Single Version,2mnJaenQ4557UJJc3rs4Wq,18,25,2019-12-20,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"It Ain't Over - Live at Buxton Opera House, 2004",4FWYQXMqcB17Tobe8pjdzL,13,16,2020-01-31,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"Tempted - Live at Symphony Hall, Birmingham, 2017",4rkvY4D3GTNiBLTDIhhxj6,15,16,2020-01-31,day
Sassydee,spotify:artist:2Voym2yJawg9ChaAiybFJv,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,"Better When I'm Dancin' - From ""The Peanuts Movie""",63UdqRa16fgHW8qmfQlHJl,3,30,2019-12-22,day
CDM Project,spotify:artist:2Lfacnt7JaOueXRyim7q08,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,"Everything Is Awesome - From ""The Lego Movie""",4byACVe16zvboQ1bHxggT4,4,30,2019-12-22,day
CDM Project,spotify:artist:2Lfacnt7JaOueXRyim7q08,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,We No Speak Americano,7hz8ompGiYimTfCDlUcyTo,3,30,2019-12-22,day
Sassydee,spotify:artist:2Voym2yJawg9ChaAiybFJv,Kids New Year's Party 2020,spotify:album:7nylPqVUA0pJxNJcXwiAHH,Call Me Maybe,6p24GVAMhbCqN7djRPM1Q9,3,30,2019-12-22,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"You Don't Know Me - Live at Symphony Hall, Birmingham, 2017",5AjUlY07zsdrWFQrHohzIP,14,16,2020-01-31,day
Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,"Paul Carrack Live: The Independent Years, Vol. 2 (2000 - 2020)",spotify:album:24ztnwEVrNdCO9Bd1OcAn8,"That's All That Matters to Me - Live Acoustic Trio, 2018",2LEypvvsDo8QEeeCNhovz9,14,16,2020-01-31,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Música Para El Taco,spotify:album:4LpckaT2XQY7Luyv7868RF,Rojo,2yzIZBBAS7Z0F2e0pVA5AO,0,34,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Reggaeton Esencial,spotify:album:7mZnsSUtxibiAVNjKtoWlE,Ay Vamos,31uQeJ4PAgnEpGNGsJ7H3F,0,26,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Nostalgia 2010s,spotify:album:3qDImBZmsDxrNVY0uuDGz3,6 AM,3MjSNubYGo1SMJNLyrbVtQ,0,23,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hora de Entrenar Vol. 2,spotify:album:3EtCtRKX5jjekgSMgtC4us,LA CANCIÓN,3eOliMffzL6rGnvuSoyyUh,0,23,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Perreando y Limpiando,spotify:album:6IsiJ1Sa8814odS4xpBycE,QUE PRETENDES,3kyOT2BqhCD7qEplAlcvub,0,24,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Música Para El Taco,spotify:album:4LpckaT2XQY7Luyv7868RF,Morado,4HrychC2RO03epPqG0Fwtd,0,34,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hitazos,spotify:album:4eVYaP6XtNUpJ2veMWoPaG,LA CANCIÓN,4J8maYPSZL5wbFCS7X4xTq,0,43,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Perreando y Limpiando,spotify:album:6IsiJ1Sa8814odS4xpBycE,Machika,4JJ78WumNQN0BEOxyze5IL,0,24,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hitazos,spotify:album:4eVYaP6XtNUpJ2veMWoPaG,Rojo,4NaUcDbLxBiWag3lDWjWxz,0,43,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,#QuedateEnCasa Fiesta,spotify:album:6NqOXvBNuXJxQNif73p75z,LA CANCIÓN,4TLaYHrwEyQdTfJ65WyU48,0,24,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Cuarentena Pop,spotify:album:55FDeBuHXorRgf5FtZZB4f,Morado,4Xq385tkGReeu23McJYCwP,0,32,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Perreando en Casa,spotify:album:2LwboKGS4vdhvJVCMQjbFW,QUE PRETENDES,4kk7JpMIWaOaopDBRQa3vR,0,20,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Regueton Pa' Limpiar,spotify:album:1gHDEDsYUzU9qTQZa1S3PS,LA CANCIÓN,4qpKGCIW33TqB48JDsIhYL,0,22,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Regeton viejo,spotify:album:6HdJkMBM6rEuGDY3l7Sy1L,Tranquila,51TqrRoEhR3iwAnP71K3d3,0,28,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,#QuedateEnCasa Fiesta,spotify:album:6NqOXvBNuXJxQNif73p75z,Morado,52ZFATzQ9mOExqPn74SlB0,0,24,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hora de Entrenar Vol. 2,spotify:album:3EtCtRKX5jjekgSMgtC4us,Machika,571S1VIdwzhRGa0Fhs2dnr,0,23,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Reggaeton Esencial,spotify:album:7mZnsSUtxibiAVNjKtoWlE,Bobo,5Fz816irRA028RPxTG3P1v,0,26,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Perreando y Limpiando,spotify:album:6IsiJ1Sa8814odS4xpBycE,Blanco,5cDhDXtMfL14mwkm3rL0S9,0,24,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Regeton viejo,spotify:album:6HdJkMBM6rEuGDY3l7Sy1L,6 AM,5dEEN1zCU6VjSqGgUK1wz5,0,28,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Regueton Pa' Limpiar,spotify:album:1gHDEDsYUzU9qTQZa1S3PS,QUE PRETENDES,5s6Wm0J4AHytd4Tz2McwtQ,0,22,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Perreando en Casa,spotify:album:2LwboKGS4vdhvJVCMQjbFW,Blanco,5y2Mp3Eatfb9ZsEKNMtNv3,0,20,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Música Para El Taco,spotify:album:4LpckaT2XQY7Luyv7868RF,QUE PRETENDES,5zRmgqOmN7KJGRMSqmwitO,0,34,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Reguetón Viejo,spotify:album:45VLu5VrdKmooWXgRQ1LJp,Bonita,638dZexYEtj4pmWcvHLGkW,0,23,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Reggaeton Esencial,spotify:album:7mZnsSUtxibiAVNjKtoWlE,Safari,6FtSof4KNxih2RyiO1XUEA,0,26,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Hitazos,spotify:album:4eVYaP6XtNUpJ2veMWoPaG,Blanco,6l5qHXxqvRO5SIFYsoHzIE,0,43,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Top party Reggaeton,spotify:album:1qsw0EP3M6X2K0GUqDAXJB,6 AM,6p0RnoMbgbAcQWlXvelOXw,0,29,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Música Vip Vol. 2,spotify:album:1FKr0MpOBxEW4OEDuTd1Pd,Morado,6xkr9LqueJrMys9cRaRKRY,0,22,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Nostalgia 2010s,spotify:album:3qDImBZmsDxrNVY0uuDGz3,Sin Compromiso,71iG0NUScxJZDeEQ3wfx2I,0,23,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Yo me quedo en casa Reggaeton,spotify:album:1XOyq5vuk8owPnWA7F7Ur4,Bobo,7Iuer6oiQh1lpdNcCW6USz,0,27,2020-03-27,day
J Balvin,spotify:artist:1vyhD5VmyZ7KMfW5gqLgo5,Música Vip Vol. 2,spotify:album:1FKr0MpOBxEW4OEDuTd1Pd,LA CANCIÓN,7wJ3j0ncS1WC7ZcZZjznpz,0,22,2020-03-27,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Bean (Kobe) [feat. Chief Keef],0IpnZchq8ek2A6pGEP2Qb1,81,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Yessirskiii,59JWp4PjZ9TRM8cmtaDYB1,80,32,2020-03-13,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Break My Heart,spotify:album:368tzVdeju4vLSY8PHnQUs,Break My Heart,1raaNykBg1bDnWENUiglUA,49,1,2020-03-25,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Break My Heart,017PF4Q3l4DBUiWoXk4OWT,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Boys Will Be Boys,0vQcyuMEfRBd21ojZ62N2L,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Hallucinate,1nYeVF5vIBxMxfPoL0SIWg,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Cool,2nMOodYNHBAQ3Kc1QNimZU,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Levitating,39LLxExYz6ewLAcYrzQQyP,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Physical,3AzjcOeAmA57TIOr9zF1ZW,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Don't Start Now,3PfIrDoz19wz7qK7tYeu62,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Love Again,4rPkN1FMzQyFNP9cLUGIIB,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Pretty Please,6DXZiYUbrYgrVIhfX3U9Z2,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Good In Bed,6uAFJ75WDAoAPyCWJAtvks,0,11,2020-03-27,day
Dua Lipa,spotify:artist:6M2wZ9GZgrQXHCFfjv46we,Future Nostalgia,spotify:album:7fJJK56U9fHixgO0HQkhtI,Future Nostalgia,6zrJLhslleCHby0wbUnvVy,0,11,2020-03-27,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Lotus,4SnlSaLJJ7reJMCHM5YUuX,77,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Wassup (feat. Future),19Ec2gbNtQTE44IizcPjtD,77,32,2020-03-13,day
Picture This,spotify:artist:7jLSEPYCYQ5ssWU3BICqrW,Winona Ryder,spotify:album:5mHB1EVHXQdof4hp8ftHBB,Winona Ryder,11wzBoHOY1WJmIPQVBavGe,63,1,2020-01-10,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Moon Relate,4sWGHlZGM1XA7TyWdtBAbA,77,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Leaders (feat. NAV),4D7NrSeqkTarBrJ80b2sBc,77,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Got The Guap (feat. Young Thug),1HF6P40Z7nfExGaB1Gk99v,77,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Strawberry Peels (feat. Young Thug & Gunna),4lAQfuREAHG8IC0PiiigBt,77,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Trap This Way (This Way),7vTspUAmMKFkUpKL9HLZNL,76,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,I Can Show You,0AhJag7VI8uFf3mJFsTwvf,76,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Come This Way,2BjNjFJAQTxqUPGpOnrese,76,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,No Auto (feat. Lil Durk),5erLs80hB2TbFWgSAbVQpe,75,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Money Spread (feat. Young Nudy),5tBdxqz8gauIO8Hh8qwo0H,75,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Baby Pluto,0MBbqhCETOfzONwgSAtKpI,73,32,2020-03-13,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Work From Home,spotify:album:2EqUiZol9cyHGAxFYr5ttS,What Do You Mean? - Acoustic,244DSnd7D2lKNN84rFuvY9,0,22,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Nostalgia,spotify:album:3uZiPlIMf0TYM7LzDUnrNS,One Time,3SjDEfiIyP0fOgSfaWwSz1,0,38,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Bangers!,spotify:album:06Vw15GpttVdWnA4bKWQjf,Sorry,49VtH93Fc2A2PE67Pl5Hhk,0,27,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Summer Feels,spotify:album:6BpgtYxA8GNbFiN8T1QvyN,What Do You Mean?,4Za6viMVDRhzRcF4Ss7ATu,0,22,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,BestWORK,spotify:album:3NAFzZ2TD9j2dJt1UzxEKG,What Do You Mean?,4vyiqzESggon5y06HlAeSa,0,13,2020-03-25,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Guilty Pleasures,spotify:album:3lKm9gZY3xLRKE4OSBg7iH,Boyfriend,592ef8OtBOk8p4O1e6VUKC,0,22,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Home Workout,spotify:album:5OyIWKQBcHzQw4VHy28ygq,Sorry,6GijAY13Z17MzYSKDAaUAE,0,20,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Work From Home,spotify:album:2EqUiZol9cyHGAxFYr5ttS,Be Alright - Acoustic Version,6certalgnaLXBOBCNXFUQj,0,22,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Chill Party Vibes,spotify:album:4rkeWr0HuaoA8dz1XWRyg7,Sorry,6nlxbQVNkKEJKgIe2ObAlo,0,22,2020-03-27,day
Justin Bieber,spotify:artist:1uNFoZAHBGtllmzznpCI3s,Home Workout,spotify:album:5OyIWKQBcHzQw4VHy28ygq,Children,76DNcyI9IYz1WphzAGINHj,0,20,2020-03-27,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,P2,1Xd0PWZV3LCEGzc7fkjTeu,70,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Lo Mein,6gWzuZHMKNtjLUsTPHCX10,72,32,2020-03-13,day
Lil Uzi Vert,spotify:artist:4O15NlyKLIASxsJ0PrXPfz,Eternal Atake (Deluxe) - LUV vs. The World 2,spotify:album:0fEO7g2c5onkaXsybEtuD2,Silly Watch,0eC75aBFF20CCmFeqd21QP,71,32,2020-03-13,day
